Entry Index,Exit Index,Trade Duration,Entry Price,Exit Price,Returns for Trade in %,Type of Trade,Trade Close By,No. of Stocks Traded,Profit/Loss,Capital,Max Drawdown for Trade,Max Dip for Trade
1544,1545,1,67525.83,66947.66,-0.8562205011030567,long,signal,71,-41050.069999999876,4818193.280000007,0.8519805581564239,0.8447831697912251
1548,1549,1,64122.23,64380.0,0.4019978718768776,long,signal,75,19332.74999999976,4837526.030000007,0.0,0.0
1550,1551,1,65519.1,63606.74,-2.918782461908055,long,signal,73,-139602.28000000003,4697923.7500000065,2.9715739852099574,2.8858197172326134
1552,1553,1,60058.87,60344.87,0.47619943565371775,long,signal,78,22308.0,4720231.7500000065,0.0,0.0
1554,1555,1,56891.62,58052.24,-2.040054405200617,short,signal,82,-95170.83999999962,4625060.910000007,2.0577207922651923,2.016232359777668
1557,1558,1,58622.02,56247.18,4.0511057107892166,short,signal,78,185237.51999999973,4810298.430000006,0.0,0.0
1559,1560,1,57541.27,57138.29,0.7003321268369571,short,signal,83,33447.33999999966,4843745.770000006,0.0,0.0
1562,1563,1,53726.53,54721.03,-1.8510408172647665,short,signal,90,-89505.0,4754240.770000006,1.8826349848495343,1.8478467749970264
1564,1565,1,57274.88,57776.25,0.8753750335225541,long,signal,83,41613.71000000022,4795854.480000006,0.0,0.0
1566,1567,1,56950.56,57184.07,-0.41002230706774795,short,signal,84,-19614.84000000017,4776239.640000006,0.41067537390146164,0.4089957291614867
1569,1570,1,53601.05,49152.47,8.299426970180624,short,ID,89,395923.62000000017,5172163.260000006,0.0,0.0
1571,1572,1,49396.33,50441.92,-2.1167362028717447,short,signal,104,-108741.35999999964,5063421.900000007,2.1475863980443592,2.10243479437266
1574,1575,1,50471.19,47545.59,5.7965742436427705,short,signal,100,292560.0000000006,5355981.900000008,0.0,0.0
1579,1580,1,46702.75,48343.28,-3.5127053546097367,short,signal,114,-187020.41999999987,5168961.480000008,3.6181430394408673,3.491804555948922
1581,1582,1,48864.98,47632.38,2.5224608707503937,short,signal,105,129423.00000000061,5298384.480000009,0.0,0.0
1594,1595,1,47543.74,46464.66,2.269657372348062,short,signal,111,119777.8799999994,5418162.360000008,0.0,0.0
1599,1600,1,47286.18,46446.1,1.7765867321065092,short,signal,114,95769.1200000002,5513931.480000008,0.0,0.0
1601,1602,1,45832.01,43451.13,5.194797260691828,short,ID,120,285705.60000000056,5799637.080000008,0.0,0.0
1603,1604,1,43082.31,41566.48,3.5184510765555386,short,signal,134,203121.21999999927,6002758.300000008,0.0,0.0
1605,1606,1,41679.74,41864.62,-0.4435728245905677,short,signal,144,-26622.72000000067,5976135.5800000075,0.4454838690256193,0.44350811192915485
1607,1608,1,41822.49,42729.29,-2.1682114096984733,short,signal,142,-128765.60000000041,5847369.980000007,2.202111384099564,2.154663298318282
1609,1610,1,43902.66,42560.11,3.0580151635459054,short,signal,133,178559.15000000037,6025929.130000007,0.0,0.0
1617,1618,1,40680.91,36445.31,10.411763158690416,short,trailing_take_profit,148,626868.8000000009,6652797.930000008,0.0,0.0
1619,1620,1,35071.42,36244.55,-3.3449743409306056,short,signal,189,-221721.57000000088,6431076.360000007,3.4476587990630083,3.3327567187960714
1621,1622,1,36660.35,36958.32,-0.8127854753159781,short,signal,175,-52144.750000000204,6378931.610000007,0.8174527207386058,0.8108246128801982
1623,1624,1,36809.34,37160.1,-0.9529103211304578,short,signal,173,-60681.48000000035,6318250.130000006,0.9604159181966477,0.9512796767545276
1632,1633,1,41574.25,41382.59,-0.46100651244461055,long,signal,151,-28940.660000000527,6289309.470000006,0.4601563993320259,0.4580486591150534
1635,1636,1,43839.99,44042.99,0.4630475508776348,long,signal,143,29029.0,6318338.470000006,0.0,0.0
1637,1638,1,44372.72,43495.44,-1.9770705965286752,long,signal,142,-124573.75999999983,6193764.7100000065,2.0112769185253674,1.9716221375522425
1645,1646,1,40515.7,39974.44,-1.3359265667383133,long,signal,152,-82271.5199999992,6111493.190000008,1.346177070680799,1.3282958564307255
1647,1648,1,40079.17,38386.89,4.222342927760228,short,signal,152,257226.55999999982,6368719.750000007,0.0,0.0
1649,1650,1,37008.16,38230.33,-3.3024338416176273,short,signal,172,-210213.2399999997,6158506.510000008,3.413380170316634,3.3007142448056226
1651,1652,1,37250.01,38327.21,-2.8918113042117226,short,signal,165,-177737.99999999953,5980768.510000009,2.971825438533798,2.886056866407353
1657,1658,1,44421.2,43892.98,-1.189116908142945,long,signal,134,-70781.47999999918,5909987.03000001,1.1976588043375012,1.1834846956816827
1659,1660,1,42454.0,39148.66,-7.785697460781073,long,nextday,139,-459442.25999999954,5450544.77000001,8.42929063767692,7.773997771362268
1661,1662,1,39397.96,38420.81,2.480204558814724,short,Max Drawdown Limit,138,134846.7000000002,5585391.47000001,0.0,0.0
1663,1664,1,37988.0,38730.63,-1.9549068126776807,short,Max Drawdown Limit,147,-109166.60999999961,5476224.860000011,1.9934647095553921,1.9545023940819535
1668,1669,1,38807.36,37777.34,2.6541872469552272,short,Max Drawdown Limit,141,145232.8200000006,5621457.680000011,0.0,0.0
1672,1673,1,41114.0,40917.9,-0.47696648343629555,long,Max Drawdown Limit,136,-26669.599999999802,5594788.080000011,0.4766865092770337,0.4744249893561339
1674,1675,1,41757.51,42201.13,1.0623717745622172,long,Max Drawdown Limit,133,59001.45999999938,5653789.540000011,0.0,0.0
1676,1677,1,41262.11,41002.25,-0.6297787485904152,long,Max Drawdown Limit,137,-35600.82000000008,5618188.720000011,0.633670774946845,0.6296806725494106
1678,1679,1,42364.13,42882.76,1.2242196405308092,long,Max Drawdown Limit,132,68459.16000000061,5686647.880000012,0.0,0.0
1680,1681,1,43991.46,44313.16,0.7312782981060515,long,Max Drawdown Limit,129,41499.30000000056,5728147.180000013,0.0,0.0
1682,1683,1,44511.27,46827.76,5.204277478490291,long,Max Drawdown Limit,128,296510.72000000067,6024657.900000013,0.0,0.0
1684,1685,1,47122.21,47434.8,0.6633602286480278,long,signal,127,39698.93000000048,6064356.830000014,0.0,0.0
1687,1688,1,45510.34,46283.49,1.6988447021050634,long,signal,133,102828.95000000019,6167185.780000014,0.0,0.0
1693,1694,1,43170.47,43444.19,0.634044521637131,long,signal,142,38868.240000000165,6206054.020000014,0.0,0.0
1698,1699,1,39530.45,40074.94,-1.377393882437476,short,signal,156,-84940.44000000082,6121113.580000014,1.3876631905268488,1.3686706516937506
1705,1706,1,40801.13,41493.18,1.6961540035778493,long,signal,150,103807.50000000044,6224921.080000014,0.0,0.0
1712,1713,1,40426.08,38112.65,-5.722617676509818,long,signal,153,-353954.79000000004,5870966.290000014,6.028901760224537,5.686092810673822
1723,1724,1,36013.77,35472.39,1.5032583370194161,short,signal,163,88244.93999999957,5959211.2300000135,0.0,0.0
1725,1726,1,34038.4,30076.31,11.640059462254394,short,trailing_take_profit,175,693365.75,6652576.9800000135,0.0,0.0
1727,1728,1,31017.1,29103.94,6.168081477636529,short,ID,214,409416.24,7061993.220000014,0.0,0.0
1729,1730,1,29029.75,29287.05,-0.8863321248030014,short,signal,243,-62523.89999999982,6999469.320000014,0.8932662912221939,0.8853576894258095
1732,1733,1,31328.89,29874.01,4.6438925860443865,short,signal,223,324438.2400000002,7323907.5600000145,0.0,0.0
1738,1739,1,29445.06,30293.94,-2.882928409723048,short,signal,248,-210522.23999999935,7113385.320000015,2.959522513255318,2.8744524459836147
1743,1744,1,29201.35,28629.8,1.957272523359363,short,signal,243,138886.64999999982,7252271.970000015,0.0,0.0
1745,1746,1,29031.33,29468.1,-1.5044780931496997,short,signal,249,-108755.7299999992,7143516.240000015,1.522439739004489,1.4996090942242932
1747,1748,1,31734.22,31801.04,0.21056134355909709,long,signal,225,15034.499999999935,7158550.740000015,0.0,0.0
1751,1752,1,29700.21,29864.04,-0.551612261327451,short,signal,241,-39483.03000000042,7119067.710000015,0.5546095585597427,0.5515506061775876
1753,1754,1,29919.21,31373.1,4.859386327379632,long,signal,237,344571.9299999999,7463639.640000015,0.0,0.0
1760,1761,1,26574.53,22487.41,15.379839267147903,short,trailing_take_profit,280,1144393.5999999996,8608033.240000013,0.0,0.0
1762,1763,1,22136.41,22583.72,-2.0206980264640984,short,signal,388,-173556.2800000005,8434476.960000012,2.0577005642801702,2.01621293925209
1764,1765,1,20401.31,20468.81,-0.3308611064681631,short,signal,413,-27877.5,8406599.460000012,0.33161446709392717,0.33051842019614647
1766,1767,1,18970.79,20574.0,-8.450939576053496,short,nextday,443,-710222.0299999996,7696377.430000013,9.228004167669804,8.448386691662343
1768,1769,1,20573.89,20723.52,-0.7272810343595744,short,signal,374,-55961.62000000038,7640415.810000013,0.7324420737253045,0.7271163675246112
1780,1781,1,19252.81,19315.83,-0.3273288418677608,short,signal,396,-24955.920000000173,7615459.890000013,0.32770076082693256,0.3266303905520017
1786,1787,1,21594.75,21591.83,0.013521805068353437,short,signal,352,1027.8399999993853,7616487.730000012,0.0,0.0
1788,1789,1,20862.47,19963.61,4.3085023010218855,short,signal,365,328083.9000000002,7944571.630000012,0.0,0.0
1790,1791,1,19328.75,20234.87,-4.687938951044424,short,signal,411,-372415.3199999996,7572156.310000013,4.918220183967633,4.68767024006301
1796,1797,1,22432.58,23396.62,4.297499440545836,long,ID,337,324881.47999999905,7897037.790000011,0.0,0.0
1803,1804,1,21310.9,21254.67,0.2638555856392888,short,signal,370,20805.100000001185,7917842.890000013,0.0,0.0
1815,1816,1,22954.21,23174.39,-0.9592140178206974,short,signal,344,-75741.9200000001,7842100.970000013,0.965837092505579,0.9565979150162173
1817,1818,1,23810.0,23149.95,2.772154556908859,short,signal,329,217156.44999999975,8059257.420000013,0.0,0.0
1823,1824,1,24305.24,24094.82,0.8657392397688806,short,signal,331,69649.02000000063,8128906.440000013,0.0,0.0
1828,1829,1,20834.39,21140.07,-1.4671895841442937,short,signal,390,-119215.20000000011,8009691.240000013,1.4883869605940014,1.46655888931599
1830,1831,1,21515.61,21399.83,0.5381209270850272,short,signal,372,43070.15999999957,8052761.4000000125,0.0,0.0
1832,1833,1,21529.12,21368.08,0.7480101369679636,short,signal,374,60228.959999998966,8112990.3600000115,0.0,0.0
1835,1836,1,20241.05,20037.6,1.0051356031431213,short,signal,400,81380.00000000029,8194370.3600000115,0.0,0.0
1838,1839,1,20285.73,19811.66,2.336962978408959,short,signal,403,191050.20999999988,8385420.5700000115,0.0,0.0
1840,1841,1,20050.02,20131.46,-0.40618413348215454,short,signal,418,-34041.91999999945,8351378.6500000125,0.40762036337556007,0.4059655650640663
1842,1843,1,19951.86,19831.9,0.6012472020152464,short,signal,418,50143.279999999635,8401521.930000013,0.0,0.0
1844,1845,1,20000.3,19796.84,1.0172847407288848,short,signal,420,85453.19999999963,8486975.130000012,0.0,0.0
1846,1847,1,18790.61,19292.84,-2.6727711340930367,short,signal,451,-226505.7299999998,8260469.4000000125,2.7420442959331,2.668862893203732
1848,1849,1,19319.77,21360.11,-10.560891770450684,short,nextday,427,-871225.18,7389244.220000013,11.790450471807496,10.54692097763837
1851,1852,1,21826.87,22395.74,2.606282989727811,long,Max Drawdown Limit,338,192278.06000000087,7581522.280000013,0.0,0.0
1855,1856,1,19701.88,19803.3,0.5147732094602051,long,signal,384,38945.27999999933,7620467.560000013,0.0,0.0
1862,1863,1,19401.63,19289.91,-0.575827907242851,long,signal,392,-43794.240000000456,7576673.320000012,0.5780140986730592,0.5746922961771672
1864,1865,1,18920.5,18807.38,0.5978700351470573,short,signal,400,45247.99999999959,7621921.320000012,0.0,0.0
1866,1867,1,19227.82,19079.13,0.7733065942992949,short,signal,396,58881.23999999948,7680802.560000012,0.0,0.0
1871,1872,1,19310.95,19056.8,1.3160926831668118,short,signal,397,100897.55000000057,7781700.110000012,0.0,0.0
1877,1878,1,19530.09,19417.96,0.5741396993050264,short,signal,398,44627.740000000405,7826327.850000013,0.0,0.0
1883,1884,1,19375.13,19176.93,-1.0229608781979822,long,signal,403,-79874.6000000003,7746453.250000012,1.0311118833641761,1.0205884743251643
1885,1886,1,19069.39,19262.98,-1.0151871664484293,short,signal,406,-78597.54000000007,7667855.710000012,1.025026330340271,1.01462614519748
1892,1893,1,19204.35,19570.4,-1.9060785707404986,short,signal,399,-146053.95000000118,7521801.760000011,1.9417415489025185,1.9047561081454008
1896,1897,1,20771.59,20295.11,-2.293902392643026,long,signal,362,-172485.75999999983,7349316.000000011,2.346963445305652,2.2931441894315427
1898,1899,1,20591.84,20809.67,1.0578462148112948,long,Max Drawdown Limit,356,77547.47999999933,7426863.480000011,0.0,0.0
1901,1902,1,20490.74,20483.62,0.034747402973258255,short,Max Drawdown Limit,362,2577.440000000948,7429440.920000012,0.0,0.0
1906,1907,1,21299.37,20905.58,-1.8488340265463123,long,Max Drawdown Limit,348,-137038.91999999905,7292402.000000013,1.8792013934503164,1.844538794717258
1909,1910,1,18547.23,15922.81,14.149929666047168,short,trailing_take_profit,393,1031397.06,8323799.060000014,0.0,0.0
1911,1912,1,17601.15,17070.31,3.015939299420777,short,signal,472,250556.48000000007,8574355.540000014,0.0,0.0
1914,1915,1,16329.85,16619.46,-1.7735006751439772,short,signal,525,-152045.24999999936,8422310.290000014,1.805267732542774,1.7732557192280802
1922,1923,1,15781.29,16226.94,-2.8239136344367264,short,signal,533,-237531.4499999998,8184778.840000014,2.902112013572743,2.820264770843533
1929,1930,1,16212.91,16442.53,-1.4162787556336214,short,signal,504,-115728.47999999949,8069050.360000014,1.4342267656884387,1.4139475514527076
1941,1942,1,17127.49,17085.05,0.24778878866665416,short,signal,471,19989.240000001097,8089039.600000015,0.0,0.0
1943,1944,1,17209.83,17774.7,-3.2822520617577218,short,signal,470,-265488.8999999995,7823550.700000016,3.393457909079555,3.282081843189381
1948,1949,1,16776.52,16738.21,-0.22835486739801406,long,signal,466,-17852.46000000061,7805698.240000015,0.228710609238218,0.22818871743236555
1953,1954,1,16821.43,16778.5,0.25521016940890456,short,signal,464,19919.520000000135,7825617.760000016,0.0,0.0
1959,1960,1,16547.31,16633.47,-0.5206888612106733,short,signal,472,-40667.51999999993,7784950.240000016,0.5223863832943326,0.5196716891523651
1962,1963,1,16542.4,16616.75,-0.449451107457192,short,signal,470,-34944.499999999316,7750005.740000017,0.45089644023926867,0.4488724901599242
1969,1970,1,16943.57,17127.83,1.0874921873017436,long,signal,457,84206.82000000094,7834212.560000017,0.0,0.0
1971,1972,1,17178.26,17440.66,1.5275120995956604,long,signal,456,119654.40000000066,7953866.960000018,0.0,0.0
1973,1974,1,17943.26,18846.62,5.034536644957497,long,signal,443,400188.4800000003,8354055.440000017,0.0,0.0
1975,1976,1,19930.01,20954.92,5.142546340920049,long,signal,419,429437.2899999999,8783492.730000015,0.0,0.0
1977,1978,1,20871.5,21185.65,1.505162542222655,long,signal,420,131943.0000000006,8915435.730000015,0.0,0.0
1979,1980,1,21134.81,20677.47,-2.163918199406572,long,signal,421,-192540.14000000007,8722895.590000017,2.2072961668912785,2.1596268071577294
1981,1982,1,21071.59,22667.21,7.572375886205069,long,ID,413,658991.0599999996,9381886.650000017,0.0,0.0
1983,1984,1,22783.55,22707.88,-0.3321255906125176,long,signal,411,-31100.369999999282,9350786.280000018,0.3325963086817456,0.33149377263046687
1985,1986,1,22916.45,22632.89,-1.2373644259909424,long,signal,408,-115692.48000000053,9235093.800000018,1.252748293688151,1.2372486819365123
1987,1988,1,23060.94,23009.65,-0.22241070832323936,long,signal,400,-20515.999999998894,9214577.800000018,0.2226472058220612,0.2221525892893471
1989,1990,1,23074.16,23022.6,-0.22345342148967204,long,signal,399,-20572.440000000523,9194005.360000016,0.22375927786060487,0.22325971353783894
1991,1992,1,23742.3,22826.15,-3.858724723383993,long,signal,387,-354550.0499999992,8839455.310000017,4.010994315440441,3.8563176343416687
1997,1998,1,23326.84,22932.91,-1.6887413811729333,long,signal,378,-148905.5400000001,8690549.770000018,1.7134191039791813,1.684555606401938
2002,2003,1,21796.35,21625.19,-0.7852690932197357,long,signal,398,-68121.67999999993,8622428.090000018,0.7900521673124159,0.7838592701598389
2004,2005,1,21862.55,21783.54,-0.3613942563881999,long,signal,394,-31129.93999999937,8591298.150000019,0.3623426804248367,0.36103449834627044
2008,2009,1,24324.05,23517.72,-3.3149496074872324,long,signal,353,-284634.48999999935,8306663.660000019,3.426580172863284,3.3130556643526523
2010,2011,1,24569.97,24631.95,0.25225916026759315,long,signal,338,20949.239999999852,8327612.900000019,0.0,0.0
2012,2013,1,24271.76,24842.2,2.3502209975708492,long,signal,343,195660.9200000008,8523273.820000019,0.0,0.0
2018,2019,1,23157.07,23554.85,1.7177475388725727,long,signal,368,146383.03999999957,8669656.860000018,0.0,0.0
2024,2025,1,22354.34,22346.57,0.03475835117476265,short,signal,387,3006.990000000169,8672663.850000018,0.0,0.0
2026,2027,1,22430.24,22410.0,0.09023532516817297,short,signal,386,7812.640000000618,8680476.490000019,0.0,0.0
2029,2030,1,21705.44,20362.22,6.188402538718393,short,ID,399,535944.779999999,9216421.270000018,0.0,0.0
2031,2032,1,20150.69,20455.73,-1.5137943167206724,short,signal,457,-139403.2800000004,9077017.990000017,1.535782788505864,1.512553255934241
2033,2034,1,21997.11,24113.48,-9.621127502658299,short,nextday,412,-871944.4399999996,8205073.5500000175,10.62689364923484,9.60606711323702
2035,2036,1,24670.41,24285.66,-1.5595606234351194,long,signal,332,-127737.0,8077336.5500000175,1.5814247581401042,1.5568050575244354
2038,2039,1,27395.13,26907.49,-1.7800244057976706,long,Max Drawdown Limit,294,-143366.15999999983,7933970.390000017,1.8069913669037505,1.774918738528975
2040,2041,1,27972.87,27717.01,-0.914671966087143,long,Max Drawdown Limit,283,-72408.38000000016,7861562.010000017,0.9210431706561159,0.9126373863364099
2062,2063,1,29637.34,30200.42,1.8999005983667838,long,Max Drawdown Limit,265,149216.1999999995,8010778.210000017,0.0,0.0
2067,2068,1,30295.09,30304.65,0.03155626868908892,long,Max Drawdown Limit,264,2523.8400000003458,8013302.0500000175,0.0,0.0
2074,2075,1,27816.85,27590.6,-0.8133559335438773,long,Max Drawdown Limit,288,-65160.0,7948142.0500000175,0.8198142357055617,0.8131479331919088
2078,2079,1,28415.29,29472.77,3.721517535101699,long,Max Drawdown Limit,279,295036.91999999987,8243178.970000017,0.0,0.0
2090,2091,1,27668.79,27628.27,0.1464465919904717,short,signal,297,12034.44000000013,8255213.410000018,0.0,0.0
2092,2093,1,27598.75,26968.62,2.2831831151773216,short,signal,299,188408.87000000032,8443622.280000018,0.0,0.0
2094,2095,1,26795.01,26775.28,0.07363311303111872,short,signal,315,6214.9499999998625,8449837.230000017,0.0,0.0
2096,2097,1,26917.62,27162.14,-0.9084012628159563,short,signal,313,-76534.76000000014,8373302.470000017,0.9140331461118187,0.9057542520259839
2106,2107,1,26329.01,26473.79,-0.5498877473934739,short,signal,318,-46040.04000000079,8327262.4300000165,0.5528832600992122,0.5498432687097338
2110,2111,1,28065.0,27736.4,-1.1708533760912117,long,signal,296,-97265.59999999957,8229996.830000017,1.181842496529849,1.1680381255860028
2116,2117,1,27069.22,27115.21,-0.1698977658018885,short,signal,304,-13980.95999999938,8216015.870000018,0.17016714939718103,0.16987807272337677
2118,2119,1,25728.2,27230.08,-5.837485716062534,short,signal,319,-479099.7200000003,7736916.150000017,6.19238609688176,5.831290099491977
2120,2121,1,26339.34,26498.61,-0.604684855429181,short,Max Drawdown Limit,293,-46666.11000000013,7690250.040000017,0.6068217516630998,0.6031616356602266
2122,2123,1,26477.81,25841.21,2.4042773930321357,short,Max Drawdown Limit,290,184614.00000000064,7874864.040000018,0.0,0.0
2125,2126,1,25905.19,25934.25,-0.11217829323004892,short,Max Drawdown Limit,303,-8805.180000000397,7866058.860000017,0.11193890303537106,0.11181373996141541
2127,2128,1,25128.6,25598.49,-1.8699410233757672,short,Max Drawdown Limit,313,-147075.57000000097,7718983.290000016,1.905374898149325,1.8697491668655135
2129,2130,1,26345.0,26516.99,-0.6528373505409057,short,Max Drawdown Limit,292,-50221.08000000047,7668762.210000016,0.6548785661199941,0.6506178095379705
2133,2134,1,28307.99,29993.89,5.955562369493552,long,Max Drawdown Limit,270,455192.9999999994,8123955.210000015,0.0,0.0
2135,2136,1,29884.92,30688.5,2.6889146766998264,long,Max Drawdown Limit,271,217770.18000000046,8341725.3900000155,0.0,0.0
2137,2138,1,30527.43,30462.66,-0.2121698420076647,long,signal,273,-17682.21000000012,8324043.180000016,0.2124233334407082,0.2119730532150727
2143,2144,1,30472.0,30585.9,0.37378577054345447,long,signal,273,31094.700000000397,8355137.880000016,0.0,0.0
2145,2146,1,30617.03,31156.2,1.7610133967925756,long,signal,272,146654.24000000051,8501792.120000016,0.0,0.0
2148,2149,1,30504.81,29895.43,-1.9976521735424708,long,signal,278,-169407.64000000028,8332384.480000016,2.0331231762843394,1.9926109414211288
2152,2153,1,30160.71,30411.57,0.8317443455409391,long,signal,276,69237.36000000016,8401621.840000017,0.0,0.0
2156,2157,1,31454.23,30312.01,-3.6313716787853374,long,signal,267,-304972.74000000034,8096649.100000016,3.7666537876761828,3.629927004665085
2158,2159,1,30289.52,30231.99,-0.18993368003190159,long,Max Drawdown Limit,267,-15360.50999999969,8081288.590000017,0.1900750088173716,0.1897144091374757
2167,2168,1,29176.5,29228.91,-0.17963086730759292,short,Max Drawdown Limit,276,-14465.15999999996,8066823.4300000165,0.17931668054373318,0.1789957113757785
2175,2176,1,29705.99,29186.01,-1.7504213796611496,long,Max Drawdown Limit,271,-140914.58000000086,7925908.850000016,1.7778980640182327,1.746841011493415
2177,2178,1,29193.64,29113.99,-0.2728333979592741,long,Max Drawdown Limit,271,-21585.14999999941,7904323.700000017,0.27308028895627584,0.27233659140553196
2181,2182,1,29211.06,29770.42,1.9148911405474394,long,Max Drawdown Limit,270,151027.19999999917,8055350.900000016,0.0,0.0
2188,2189,1,29430.93,29200.0,-0.7846507059070178,long,Max Drawdown Limit,273,-63043.89000000008,7992307.010000017,0.7888071606998932,0.7826336901102537
2190,2191,1,28730.51,26623.41,7.334015302895767,short,Max Drawdown Limit,278,585773.7999999996,8578080.810000015,0.0,0.0
2192,2193,1,26054.0,26100.01,-0.17659476471942273,short,signal,329,-15137.289999999473,8562943.520000016,0.17677671194074485,0.1764647633343883
2194,2195,1,26189.99,26126.92,0.24081719771562854,short,signal,326,20560.82000000109,8583504.340000017,0.0,0.0
2196,2197,1,26056.0,26432.72,-1.4458090267117023,short,signal,329,-123940.88000000038,8459563.460000016,1.46509782196256,1.4439426496521184
2203,2204,1,27716.34,27299.99,-1.5021824670934132,long,signal,305,-126986.74999999956,8332576.710000017,1.5239793694020347,1.501102871329472
2208,2209,1,25971.21,25826.02,0.5590421085501934,short,signal,320,46460.79999999958,8379037.510000017,0.0,0.0
2214,2215,1,25901.61,25841.61,0.23164583205445533,short,signal,323,19380.0,8398417.510000017,0.0,0.0
2216,2217,1,25162.52,25840.1,-2.6928145511657737,short,signal,333,-225634.13999999937,8172783.370000017,2.760799225735494,2.6866268523961394
2222,2223,1,26527.51,26762.51,0.8858728165591117,long,signal,308,72380.0,8245163.370000017,0.0,0.0
2227,2228,1,26580.14,26575.96,-0.015726027026194335,long,signal,310,-1295.8000000000902,8243867.570000017,0.015718350507173552,0.01571588023003371
2233,2234,1,27021.39,26906.96,-0.4234793250828336,long,signal,305,-34901.15000000009,8208966.420000017,0.4251588837660308,0.4233589356409361
2237,2238,1,27494.51,27426.46,0.24750395624435306,short,signal,298,20278.899999999783,8229245.320000016,0.0,0.0
2239,2240,1,27778.57,27410.39,1.3254101993011171,short,signal,296,108981.28000000009,8338226.600000016,0.0,0.0
2241,2242,1,27931.09,27956.67,0.09158253401495647,long,signal,298,7622.839999999436,8345849.440000015,0.0,0.0
2248,2249,1,26862.0,26852.48,0.035440399076764335,short,signal,310,2951.2000000001353,8348800.6400000155,0.0,0.0
2251,2252,1,28500.78,28395.91,-0.3679548419376557,long,signal,292,-30622.039999999703,8318178.600000015,0.3681339566332464,0.36678370128143317
2253,2254,1,28320.0,28713.71,1.3902189265536693,long,signal,293,115357.02999999974,8433535.630000014,0.0,0.0
2255,2256,1,29669.04,29909.8,0.8114856429463116,long,signal,284,68375.83999999955,8501911.470000014,0.0,0.0
2257,2258,1,29992.46,33069.99,10.261012267749958,long,take_profit,283,870940.9899999996,9372852.460000014,0.0,0.0
2259,2260,1,33922.73,34496.05,1.6900762409157506,long,signal,276,158236.31999999992,9531088.780000014,0.0,0.0
2261,2262,1,34151.66,33892.02,-0.7602558704320863,long,signal,279,-72439.56000000186,9458649.220000012,0.7658552327623193,0.7600344690106042
2267,2268,1,35421.43,34941.59,-1.354660159118375,long,signal,267,-128117.28000000102,9330531.94000001,1.373097277024069,1.3544986923619209
2275,2276,1,36701.09,37301.63,1.6363001752809,long,signal,254,152537.1600000002,9483069.10000001,0.0,0.0
2278,2279,1,37064.13,36462.93,-1.6220534516795542,long,signal,255,-153305.99999999924,9329763.100000013,1.6431928480584672,1.6166285237761049
2289,2290,1,37294.28,37713.57,1.1242742854936492,long,signal,250,104822.50000000022,9434585.600000013,0.0,0.0
2299,2300,1,39972.26,41991.1,5.050602592898166,long,signal,236,476446.2399999992,9911031.840000011,0.0,0.0
2301,2302,1,44073.32,43762.69,-0.7048028149456346,long,signal,224,-69581.11999999941,9841450.720000012,0.7070209665186343,0.7020572743917156
2303,2304,1,43273.14,44170.99,2.0748436559029426,long,signal,227,203811.94999999966,10045262.670000013,0.0,0.0
2307,2308,1,41253.4,41492.39,0.5793219467971076,long,signal,243,58074.569999999505,10103337.240000011,0.0,0.0
2309,2310,1,42869.03,43022.26,0.35743752541170914,long,signal,235,36009.05000000075,10139346.290000012,0.0,0.0
2314,2315,1,42657.8,42275.99,-0.8950531907412124,long,signal,237,-90488.97000000117,10048857.32000001,0.9004901464757034,0.8924536889448957
2326,2327,1,42140.28,42283.58,0.3400546935141459,long,signal,238,34105.40000000069,10082962.72000001,0.0,0.0
2329,2330,1,44946.91,42845.23,-4.675916542427499,long,signal,224,-470776.32000000007,9612186.400000012,4.897702774469686,4.669027676420864
2332,2333,1,44145.11,43968.32,-0.40047470716462336,long,signal,217,-38363.43000000019,9573822.97000001,0.4007117127631777,0.39911242253897117
2334,2335,1,43929.02,46951.04,6.879324874536251,long,ID,217,655778.3400000009,10229601.31000001,0.0,0.0
2336,2337,1,46110.0,46653.99,1.1797657774886097,long,signal,221,120221.78999999954,10349823.100000009,0.0,0.0
2338,2339,1,46339.16,42782.73,-7.67478305605885,long,nextday,223,-793083.89,9556739.210000008,8.298687162773376,7.662777250753202
2340,2341,1,42847.99,41732.35,-2.603716066961366,long,signal,223,-248787.71999999986,9307951.490000008,2.6728514890444544,2.6032699494370783
2347,2348,1,41696.04,41580.33,-0.2775083677011033,long,signal,223,-25803.329999999805,9282148.160000008,0.2779887753914074,0.27721814007863993
2349,2350,1,39568.02,39897.6,-0.832945393780133,short,signal,234,-77121.72000000041,9205026.440000007,0.8378218194449925,0.8308606873174562
2361,2362,1,43011.09,42582.88,-0.9955804421603804,long,signal,214,-91636.93999999981,9113389.500000007,1.0055198452781964,0.9955097967105829
2365,2366,1,44349.6,45288.65,2.117380991034875,long,signal,205,192505.25000000058,9305894.750000007,0.0,0.0
2367,2368,1,47132.77,47751.09,1.3118685789101718,long,signal,197,121809.03999999995,9427703.790000007,0.0,0.0
2369,2370,1,48299.99,49917.27,3.3484064903533084,long,signal,195,315369.59999999974,9743073.390000006,0.0,0.0
2371,2372,1,49699.59,51795.17,4.216493536465798,long,signal,196,410733.68000000034,10153807.070000008,0.0,0.0
2373,2374,1,51880.0,52124.11,0.47052814186584535,long,signal,195,47601.45000000011,10201408.520000007,0.0,0.0
2378,2379,1,52258.82,51849.39,-0.7834658340926953,long,signal,195,-79838.85000000006,10121569.670000007,0.7887990954272567,0.7826257505860532
