No_of_Stocks,Portfolio_Value,Profit_From_Initial_Capital,Current_Position,Current Position,drawdown,drawdown2
0.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
0.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
0.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
0.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
0.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
0.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
88.0,723483.0999999996,-27.65169000000004,,0,0.0,115.95947161723616
0.0,753290.4599999996,-24.67095400000004,,0,0.0,107.41405380336298
0.0,753290.4599999996,-24.67095400000004,,0,0.0,107.41405380336298
106.0,753290.4599999996,-24.67095400000004,,0,0.0,107.41405380336298
0.0,779780.9199999997,-22.021908000000032,,0,0.0,100.36785203721068
0.0,779780.9199999997,-22.021908000000032,,0,0.0,100.36785203721068
114.0,779780.9199999997,-22.021908000000032,,0,0.0,100.36785203721068
0.0,752080.0599999997,-24.791994000000027,,0,3.6832328728406916,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
94.0,752080.0599999997,-24.791994000000027,,0,0.0,107.74786663005003
0.0,747794.5999999997,-25.220540000000025,,0,0.5730798270006181,108.93842774473099
0.0,747794.5999999997,-25.220540000000025,,0,0.0,108.93842774473099
89.0,747794.5999999997,-25.220540000000025,,0,0.0,108.93842774473099
0.0,721977.4799999997,-27.802252000000028,,0,3.5758899294199598,116.40983594114323
0.0,721977.4799999997,-27.802252000000028,,0,0.0,116.40983594114323
0.0,721977.4799999997,-27.802252000000028,,0,0.0,116.40983594114323
0.0,721977.4799999997,-27.802252000000028,,0,0.0,116.40983594114323
81.0,721977.4799999997,-27.802252000000028,,0,0.0,116.40983594114323
0.0,726702.2099999997,-27.329779000000027,,0,0.0,115.00282488476266
0.0,726702.2099999997,-27.329779000000027,,0,0.0,115.00282488476266
0.0,726702.2099999997,-27.329779000000027,,0,0.0,115.00282488476266
75.0,726702.2099999997,-27.329779000000027,,0,0.0,115.00282488476266
0.0,670452.2099999997,-32.95477900000003,,0,8.389859733626654,133.04126031592918
72.0,670452.2099999997,-32.95477900000003,,0,0.0,133.04126031592918
0.0,645205.4099999998,-35.47945900000002,,0,3.912986408467954,142.1601331582139
69.0,645205.4099999998,-35.47945900000002,,0,0.0,142.1601331582139
0.0,650104.4099999998,-34.98955900000002,,0,0.0,140.33528398922874
0.0,650104.4099999998,-34.98955900000002,,0,0.0,140.33528398922874
71.0,650104.4099999998,-34.98955900000002,,0,0.0,140.33528398922874
0.0,662625.9699999999,-33.737403000000015,,0,0.0,135.79369821560115
67.0,662625.9699999999,-33.737403000000015,,0,0.0,135.79369821560115
0.0,660213.2999999998,-33.978670000000015,,0,0.3654379577024641,136.65537789075137
0.0,660213.2999999998,-33.978670000000015,,0,0.0,136.65537789075137
0.0,660213.2999999998,-33.978670000000015,,0,0.0,136.65537789075137
0.0,660213.2999999998,-33.978670000000015,,0,0.0,136.65537789075137
0.0,660213.2999999998,-33.978670000000015,,0,0.0,136.65537789075137
0.0,660213.2999999998,-33.978670000000015,,0,0.0,136.65537789075137
0.0,660213.2999999998,-33.978670000000015,,0,0.0,136.65537789075137
78.0,660213.2999999998,-33.978670000000015,,0,0.0,136.65537789075137
0.0,655069.9799999997,-34.493002000000025,,0,0.7851558088496237,138.5134913372156
0.0,655069.9799999997,-34.493002000000025,,0,0.0,138.5134913372156
0.0,655069.9799999997,-34.493002000000025,,0,0.0,138.5134913372156
0.0,655069.9799999997,-34.493002000000025,,0,0.0,138.5134913372156
0.0,655069.9799999997,-34.493002000000025,,0,0.0,138.5134913372156
81.0,655069.9799999997,-34.493002000000025,,0,0.0,138.5134913372156
0.0,639003.6299999998,-36.09963700000002,,0,2.5142814916403498,144.51039190497247
0.0,639003.6299999998,-36.09963700000002,,0,0.0,144.51039190497247
0.0,639003.6299999998,-36.09963700000002,,0,0.0,144.51039190497247
0.0,639003.6299999998,-36.09963700000002,,0,0.0,144.51039190497247
0.0,639003.6299999998,-36.09963700000002,,0,0.0,144.51039190497247
85.0,639003.6299999998,-36.09963700000002,,0,0.0,144.51039190497247
0.0,632793.5299999998,-36.72064700000002,,0,0.981378554866068,146.90996445554683
0.0,632793.5299999998,-36.72064700000002,,0,0.0,146.90996445554683
0.0,632793.5299999998,-36.72064700000002,,0,0.0,146.90996445554683
86.0,632793.5299999998,-36.72064700000002,,0,0.0,146.90996445554683
0.0,653432.6699999998,-34.65673300000002,,0,0.0,139.1111359644751
87.0,653432.6699999998,-34.65673300000002,,0,0.0,139.1111359644751
0.0,660856.3799999998,-33.91436200000002,,0,0.0,136.42508830738686
88.0,660856.3799999998,-33.91436200000002,,0,0.0,136.42508830738686
0.0,657688.3799999998,-34.23116200000002,,0,0.4816870871277977,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
97.0,657688.3799999998,-34.23116200000002,,0,0.0,137.56391742849402
0.0,647308.4099999998,-35.26915900000002,,0,1.6035586498868406,141.3733941754287
99.0,647308.4099999998,-35.26915900000002,,0,0.0,141.3733941754287
0.0,670793.1899999998,-32.920681000000016,,0,0.0,132.92279994673171
101.0,670793.1899999998,-32.920681000000016,,0,0.0,132.92279994673171
0.0,695748.2699999998,-30.425173000000022,,0,0.0,124.5683313017796
0.0,695748.2699999998,-30.425173000000022,,0,0.0,124.5683313017796
0.0,695748.2699999998,-30.425173000000022,,0,0.0,124.5683313017796
103.0,695748.2699999998,-30.425173000000022,,0,0.0,124.5683313017796
0.0,692787.0199999998,-30.72129800000002,,0,0.42744016768674464,125.52822655366724
0.0,692787.0199999998,-30.72129800000002,,0,0.0,125.52822655366724
0.0,692787.0199999998,-30.72129800000002,,0,0.0,125.52822655366724
114.0,692787.0199999998,-30.72129800000002,,0,0.0,125.52822655366724
0.0,680819.2999999998,-31.91807000000002,,0,1.757840883770477,129.49265392447012
110.0,680819.2999999998,-31.91807000000002,,0,0.0,129.49265392447012
0.0,668165.9999999999,-33.18340000000001,,0,1.8937359877635098,133.83863890111138
0.0,668165.9999999999,-33.18340000000001,,0,0.0,133.83863890111138
108.0,668165.9999999999,-33.18340000000001,,0,0.0,133.83863890111138
0.0,698378.9999999999,-30.162100000000013,,0,0.0,123.72240287866614
